"","idclient","idticket","Date","Montant","Points"
"47421",1879805,240400000000,2013-11-17 16:52:11,25.69,6
"47422",1879805,240300000000,2013-12-06 18:31:16,49.97,12
"47423",1879805,240100000000,2013-12-13 17:28:03,-24.65,0
"47424",1879840,980300000000,2010-10-24 17:38:40,60.31,8
"47425",1879868,540200000000,2010-10-24 17:53:08,65.81,9
"47426",1879868,540500000000,2010-10-31 18:13:11,56.75,8
"47427",1879868,540100000000,2010-11-02 15:59:47,24.25,3
"47428",1879868,540300000000,2010-11-11 19:03:24,0.42,0
"47429",1879868,540200000000,2011-01-10 18:54:49,25,3
"47430",1879868,540200000000,2011-02-07 10:47:09,50.05,8
"47431",1879868,540200000000,2011-07-07 14:01:11,19.08,3
"47432",1879911,990400000000,2010-10-24 18:53:24,341.8,48
"47433",1879911,990700000000,2011-08-28 12:22:05,182.5,30
"47434",1879911,990500000000,2012-04-22 18:50:53,184.6,30
"47435",1879935,430200000000,2010-10-25 10:10:28,125.11,17
"47436",1879935,210200000000,2010-10-27 11:20:52,20.4,2
"47437",1879935,210100000000,2010-10-27 11:59:48,13,1
"47438",1879935,430300000000,2010-12-30 15:33:56,81.3,11
"47439",1879935,430200000000,2011-04-23 09:33:57,223.83,37
"47440",1879935,430200000000,2011-06-20 16:26:56,14.45,2
"47441",1879935,430200000000,2011-06-20 16:27:41,118.6,19
"47442",1879935,430200000000,2011-06-23 14:34:01,24.7,4
"47443",1879937,130100000000,2010-10-25 10:14:30,90.88,12
"47444",1879937,130100000000,2010-10-30 10:34:21,56.02,8
"47445",1879937,130500000000,2010-12-10 16:46:35,17.7,2
"47446",1879937,130400000000,2011-02-20 14:48:39,6.81,1
"47447",1879937,130400000000,2011-02-25 16:42:49,21.8,3
"47448",1879937,130400000000,2011-03-28 16:30:01,38.94,6
"47449",1879937,130500000000,2011-04-12 17:37:32,23.6,3
"47450",1879937,130400000000,2011-05-05 17:01:25,20.45,3
"47451",1879937,130600000000,2011-06-02 11:51:00,27.95,4
"47452",1879937,130100000000,2011-08-31 11:36:32,57.7,9
"47453",1879937,130400000000,2011-09-04 17:25:15,23.88,3
"47454",1879937,130400000000,2011-09-09 11:28:46,35.75,5
"47455",1879937,130100000000,2011-09-30 17:29:38,14.95,2
"47456",1879937,130100000000,2011-10-03 17:02:33,14.9,2
"47457",1879937,130100000000,2011-11-14 10:07:50,42.29,7
"47458",1879937,130100000000,2011-11-15 14:02:11,0,0
"47459",1879937,130400000000,2011-11-26 18:04:18,19.08,3
"47460",1879937,130100000000,2011-11-29 16:01:08,24.55,4
"47461",1879937,130100000000,2011-12-15 15:05:33,20.3,3
"47462",1879937,130800000000,2011-12-18 17:22:28,15.39,2
"47463",1879937,130100000000,2011-12-29 10:27:54,14.32,2
"47464",1879937,130400000000,2012-01-17 16:18:04,16.07,2
"47465",1879937,130600000000,2012-01-29 18:02:35,13.9,2
"47466",1879937,130800000000,2012-02-04 15:02:48,20.82,3
"47467",1879937,130100000000,2012-02-06 17:57:52,25.5,4
"47468",1879937,130100000000,2012-02-24 13:30:33,74.71,12
"47469",1879937,130400000000,2012-02-24 15:41:07,31.8,5
"47470",1879937,130100000000,2012-03-03 09:53:09,19.7,3
"47471",1879937,130100000000,2012-03-19 14:13:27,23.2,3
"47472",1879937,130800000000,2012-03-23 16:17:50,13.05,2
"47473",1879937,130500000000,2012-03-30 15:03:47,25.33,4
"47474",1879937,130100000000,2012-04-11 11:39:24,13.74,2
"47475",1879937,130100000000,2012-05-07 11:10:45,20.79,3
"47476",1879937,130600000000,2012-05-29 10:17:35,42.48,7
"47477",1879937,130100000000,2012-06-07 13:23:30,10.95,1
"47478",1879937,130100000000,2012-06-29 15:53:11,12.14,2
"47479",1879937,130100000000,2012-10-03 13:49:50,19.5,3
"47480",1879937,130100000000,2012-10-11 14:17:08,53.7,8
"47481",1879937,130100000000,2012-10-21 17:07:53,36.13,6
"47482",1879937,130100000000,2012-10-23 12:14:39,75.8,12
"47483",1879937,130100000000,2012-10-24 16:05:45,12.45,2
"47484",1879937,130100000000,2012-10-25 14:55:22,5,0
"47485",1879937,130100000000,2013-01-26 12:10:00,30.3,5
"47486",1879937,130400000000,2013-02-07 15:03:02,37.2,6
"47487",1879937,130400000000,2013-02-27 16:57:39,71.99,11
"47488",1879937,130100000000,2013-03-08 11:43:08,48.26,8
"47489",1879937,130100000000,2013-04-06 15:51:48,33.79,5
"47490",1879937,130100000000,2013-04-15 16:28:27,13.9,3
"47491",1879937,130600000000,2013-05-06 16:26:31,66.09,13
"47492",1879937,130400000000,2013-05-09 16:59:00,7.19,1
"47493",1879937,130100000000,2013-05-28 17:46:30,16.26,2
"47494",1879937,130100000000,2013-05-29 16:13:37,54.12,10
"47495",1879937,130100000000,2013-06-06 18:03:03,59.59,9
"47496",1879937,130300000000,2013-09-08 17:07:36,61.75,10
"47497",1879937,130101000000,2013-09-28 18:16:52,93.05,15
"47498",1879937,130101000000,2013-11-10 12:30:37,90.9,22
"47499",1879937,130101000000,2013-11-30 16:19:41,63.89,10
"47500",1879976,250400000000,2010-10-25 11:32:04,115.44,16
"47501",1879976,250100000000,2010-11-21 15:11:58,9.4,1
"47502",1879976,250100000000,2011-01-27 16:11:28,10.8,1
"47503",1879976,250200000000,2011-03-15 16:00:44,27,4
"47504",1879976,250100000000,2011-09-04 15:36:01,38.19,6
"47505",1879980,370400000000,2010-10-25 11:23:36,169.49,24
"47506",1879985,110100000000,2010-10-25 11:44:15,228.26,32
"47507",1879985,110300000000,2010-11-28 15:55:18,3.5,0
"47508",1879985,110100000000,2010-12-09 15:53:59,42.25,6
"47509",1879985,110300000000,2011-02-27 17:50:03,51.72,8
"47510",1879985,110100000000,2011-04-03 11:14:36,101.5,16
"47511",1879985,110400000000,2011-04-09 12:28:17,24.85,4
"47512",1879985,110400000000,2011-05-06 11:07:59,1.04,0
"47513",1880041,370100000000,2010-10-25 13:21:37,62.94,8
"47514",1880083,390100000000,2010-10-25 15:01:41,20.47,2
"47515",1880083,390300000000,2010-11-08 14:19:16,24.5,3
"47516",1880083,390100000000,2010-11-23 09:14:09,9.45,1
"47517",1880083,390300000000,2010-12-03 18:21:28,12.06,1
"47518",1880083,390300000000,2010-12-11 11:39:00,5.99,0
"47519",1880083,390100000000,2011-01-17 14:26:19,15.5,2
"47520",1880083,390100000000,2011-02-11 09:26:35,14.89,2
"47521",1880083,390300000000,2011-03-21 09:17:42,11.7,1
"47522",1880083,390200000000,2011-06-06 09:35:22,11.95,1
"47523",1880083,390400000000,2011-06-17 09:37:57,10,1
"47524",1880083,390100000000,2011-07-13 17:14:52,20,3
"47525",1880095,190200000000,2010-10-25 15:19:19,89.74,12
"47526",1880095,190300000000,2011-10-30 16:36:58,120.65,20
"47527",1880095,190200000000,2011-11-12 14:38:09,31.2,0
"47528",1880095,190100000000,2012-04-09 15:15:13,132.11,22
"47529",1880095,190100000000,2012-04-14 15:31:42,62.25,10
"47530",1880095,190600000000,2012-05-08 14:19:39,78.06,13
"47531",1880095,190300000000,2012-07-13 16:05:18,45.4,8
"47532",1880095,190400000000,2012-11-01 11:23:52,87.9,16
"47533",1880095,190400000000,2012-11-24 14:21:51,91.2,15
"47534",1880095,190400000000,2012-11-24 14:23:39,13.5,2
"47535",1880095,190200000000,2012-12-15 15:20:33,101.55,16
"47536",1880095,190100000000,2012-12-18 14:15:20,101.45,16
"47537",1880095,190100000000,2012-12-18 14:17:26,10.8,1
"47538",1880095,190200000000,2013-02-17 16:00:38,132.9,23
"47539",1880095,190400000000,2013-04-12 16:27:39,119.92,19
"47540",1880095,190100000000,2013-05-08 14:29:45,24.95,4
"47541",1880095,190200000000,2013-06-02 17:01:03,20.85,3
"47542",1880095,190100000000,2013-06-07 16:01:55,44.9,7
"47543",1880095,190200000000,2013-06-26 17:13:38,28.79,4
"47544",1880095,190400000000,2013-07-06 17:11:18,26.85,4
"47545",1880095,190200000000,2013-08-10 17:08:48,52.59,8
"47546",1880095,190200000000,2013-11-01 15:31:03,10.95,1
"47547",1880095,190100000000,2013-11-09 11:26:48,99.95,16
"47548",1880095,190100000000,2013-11-09 11:28:30,30,5
"47549",1880095,190100000000,2013-11-22 14:19:38,30.85,5
"47550",1880132,1040100000000,2010-10-25 15:52:45,94.6,13
"47551",1880132,1040100000000,2010-12-03 15:19:44,114.07,16
"47552",1880132,1040100000000,2010-12-10 13:44:04,106.8,15
"47553",1880132,1040100000000,2011-01-12 13:12:57,19.95,2
"47554",1880132,1040200000000,2011-02-14 15:47:12,19.95,3
"47555",1880132,1040200000000,2011-02-14 15:48:21,25,4
"47556",1880132,1040100000000,2011-02-21 16:09:30,18.79,3
"47557",1880132,1040100000000,2011-03-18 13:40:20,19.89,3
"47558",1880132,1040100000000,2011-05-02 14:45:49,114.64,19
"47559",1880132,1040200000000,2011-05-12 15:31:38,10.48,1
"47560",1880132,1040100000000,2011-07-11 15:59:34,10.89,1
"47561",1880132,1040100000000,2011-08-04 16:14:54,12.09,2
"47562",1880132,1040100000000,2011-09-07 16:12:41,13.98,2
"47563",1880132,1040100000000,2011-09-12 16:31:45,7,1
"47564",1880132,1040100000000,2011-09-20 11:29:48,57.95,12
"47565",1880132,1040200000000,2011-09-28 17:35:25,25.4,4
"47566",1880132,1040200000000,2011-10-05 16:05:21,3.9,0
"47567",1880132,1040200000000,2011-11-18 16:02:42,47.39,7
"47568",1880132,1040100000000,2011-12-16 15:20:39,24.4,4
"47569",1880132,1040100000000,2012-01-28 11:54:28,10.35,1
"47570",1880132,1040100000000,2012-01-31 13:50:16,133.36,22
"47571",1880132,1040100000000,2012-02-28 16:08:11,8.95,2
"47572",1880132,1040200000000,2012-03-23 10:03:11,72.94,12
"47573",1880132,1040200000000,2012-04-19 15:48:57,29.8,7
"47574",1880132,1040200000000,2012-05-01 16:49:11,113.34,18
"47575",1880132,1040100000000,2012-05-05 12:23:16,30,5
"47576",1880132,1040100000000,2012-05-06 11:14:20,24.5,4
"47577",1880132,1040300000000,2012-05-26 10:39:04,12.95,2
"47578",1880132,1040200000000,2012-06-01 13:48:32,50.35,8
"47579",1880132,440400000000,2012-07-03 17:49:52,115.9,19
"47580",1880132,1040200000000,2012-07-22 16:10:23,47.35,7
"47581",1880132,1040100000000,2012-07-23 10:18:32,5.95,0
"47582",1880132,1040200000000,2012-09-26 13:49:25,5.98,0
"47583",1880132,1040100000000,2012-10-14 16:48:29,29.34,4
"47584",1880132,1040200000000,2012-12-21 11:05:11,7.95,1
"47585",1880132,60300196149,2013-01-19 17:02:44,22.7,3
"47586",1880132,1040300000000,2013-04-13 16:05:54,111.8,18
"47587",1880132,1040200000000,2013-05-05 15:26:20,33.85,5
"47588",1880132,1040200000000,2013-08-09 15:51:12,10.77,1
"47589",1880132,60200321771,2013-08-20 15:32:23,33.45,5
"47590",1880132,1040100000000,2013-09-01 12:06:33,49.9,8
"47591",1880132,1040100000000,2013-10-06 16:01:59,49.9,8
"47592",1880132,1040200000000,2013-10-18 14:02:06,9.85,1
"47593",1880132,1040400000000,2013-12-07 17:08:17,110.8,18
"47594",1880186,380100000000,2010-10-25 16:45:09,7.5,1
"47595",1880186,380100000000,2011-10-21 16:41:00,17.5,2
"47596",1880186,380300000000,2011-11-27 18:22:18,1.65,0
"47597",1880199,260200000000,2010-10-25 16:52:10,74.6,10
"47598",1880199,260300000000,2010-12-21 17:55:59,82.6,11
"47599",1880199,260200000000,2010-12-22 11:51:02,70.66,10
"47600",1880199,260300000000,2011-02-14 10:24:39,58.11,9
"47601",1880199,260200000000,2011-03-01 16:23:33,55.75,9
"47602",1880199,260500000000,2011-04-02 13:22:17,108.52,18
"47603",1880199,260200000000,2011-06-03 13:13:02,120.1,29
"47604",1880199,260100000000,2011-06-23 13:44:10,41.94,6
"47605",1880199,260100000000,2011-08-02 09:43:56,48.99,8
"47606",1880199,260200000000,2011-09-19 11:54:52,9.75,1
"47607",1880213,430200000000,2010-10-25 16:52:37,46.82,6
"47608",1880213,210200000000,2010-12-19 11:28:42,38.85,5
"47609",1880213,430100000000,2010-12-28 18:17:46,18.5,2
"47610",1880213,430200000000,2011-02-06 11:32:05,11.45,1
"47611",1880213,430300000000,2011-03-06 11:21:43,27.25,4
"47612",1880213,210100000000,2011-03-08 10:52:36,20.85,3
"47613",1880213,430300000000,2011-05-15 17:08:58,24.7,4
"47614",1880213,430100000000,2011-05-19 09:34:14,59.85,9
"47615",1880213,430200000000,2011-06-07 17:19:08,15,2
"47616",1880213,430200000000,2011-06-20 17:01:51,11.5,1
"47617",1880213,430200000000,2011-07-20 15:27:22,23.5,3
"47618",1880213,430200000000,2011-07-20 15:28:47,11.95,3
"47619",1880213,210100000000,2011-08-02 17:22:30,8,1
"47620",1880213,210200000000,2011-08-05 18:33:46,7.4,1
"47621",1880213,430100000000,2011-09-06 15:12:34,29.7,4
"47622",1880213,430200000000,2011-11-03 17:42:58,24.7,0
"47623",1880213,210100000000,2011-12-05 18:38:08,31.15,0
"47624",1880246,290100000000,2010-10-25 17:29:47,104.99,14
"47625",1880246,290800000000,2010-11-05 18:46:13,151.25,21
"47626",1880246,290800000000,2010-12-04 16:07:09,50.8,7
"47627",1880349,420300000000,2010-10-25 19:21:03,1.55,0
"47628",1880349,420400000000,2010-12-11 15:42:30,12.45,1
"47629",1880349,420400000000,2011-08-01 19:31:16,30.9,5
"47630",1880349,420400000000,2011-10-28 19:13:20,21.4,3
"47631",1880349,420400000000,2012-05-26 12:49:33,80.08,14
"47632",1880349,420500000000,2012-12-10 18:04:46,32.81,5
"47633",1880349,420300000000,2012-12-12 18:44:35,43.32,7
"47634",1880365,300300000000,2010-10-26 10:14:39,145.37,20
"47635",1880392,470100000000,2010-10-26 11:20:14,73.56,10
"47636",1880392,470100000000,2010-11-30 11:37:58,35.85,5
"47637",1880392,470100000000,2011-01-28 18:35:33,23.35,3
"47638",1880392,470100000000,2011-04-16 11:43:55,19.85,3
"47639",1880392,470600000000,2011-05-20 15:54:22,37.85,6
"47640",1880392,470100000000,2011-06-04 09:23:44,28.9,4
"47641",1880392,470100000000,2011-07-30 10:23:15,35.15,5
"47642",1880392,470700000000,2011-09-13 10:37:25,13.4,2
"47643",1880392,470400000000,2012-01-29 09:43:17,29.95,0
"47644",1880392,470600000000,2012-06-16 15:14:56,62.79,10
"47645",1880392,470500000000,2012-07-20 17:55:05,27.4,4
"47646",1880392,470400000000,2012-09-11 09:47:52,4.8,0
"47647",1880392,470400000000,2012-10-26 11:02:44,43.89,7
"47648",1880392,470200000000,2012-12-15 16:37:38,78.49,13
"47649",1880392,470400000000,2013-05-25 16:13:48,62.4,10
"47650",1880405,130100000000,2010-10-26 11:56:21,101.45,14
"47651",1880405,480200000000,2011-03-28 12:20:17,31.21,5
"47652",1880405,480100000000,2011-03-29 13:29:56,63.75,10
"47653",1880405,480100000000,2011-03-31 12:48:15,31.85,5
"47654",1880405,480500000000,2011-12-09 10:47:30,65,10
"47655",1880405,480100000000,2012-01-02 14:21:10,66.9,11
"47656",1880405,480100000000,2012-03-10 15:52:48,15.1,3
"47657",1880405,480300000000,2012-08-03 12:01:03,96.5,16
"47658",1880405,480300000000,2012-09-01 18:42:44,55,9
"47659",1880405,480300000000,2012-09-27 10:47:36,105.92,17
"47660",1880405,480100000000,2012-11-02 17:08:29,79.35,13
"47661",1880405,480200000000,2012-12-05 10:36:34,139.9,23
"47662",1880405,480100000000,2013-01-21 09:46:37,65.55,10
"47663",1880405,480100000000,2013-02-26 10:32:09,87.38,14
"47664",1880405,480200000000,2013-03-30 13:41:45,99.65,16
"47665",1880405,480100000000,2013-04-26 12:59:31,138,25
"47666",1880405,480300000000,2013-05-17 12:47:29,74.7,12
"47667",1880405,480100000000,2013-06-24 14:21:09,202,33
"47668",1880405,480300000000,2013-08-07 16:18:20,71.1,11
"47669",1880405,480100000000,2013-08-16 12:34:31,101.7,16
"47670",1880405,480100000000,2013-09-03 14:19:45,199.4,33
"47671",1880405,480100000000,2013-10-03 12:32:12,200.15,33
"47672",1880405,480300000000,2013-11-19 15:51:13,82.65,13
"47673",1880405,480500000000,2013-11-30 16:21:15,160.9,26
"47674",1880405,480200000000,2013-11-30 16:49:56,47.84,7
"47675",1880405,480300000000,2013-12-20 17:12:58,314.05,52
"47676",1880409,260300000000,2010-10-26 11:59:52,41.94,5
"47677",1880409,260200000000,2011-07-06 12:18:33,35.95,11
"47678",1880496,470100000000,2010-10-26 15:08:46,140.59,20
"47679",1880496,470100000000,2010-11-06 11:13:56,31.98,4
"47680",1880496,470100000000,2010-11-06 11:15:45,28.4,4
"47681",1880496,470100000000,2010-11-13 10:43:05,12.35,1
"47682",1880496,470100000000,2010-11-24 15:38:37,20.2,2
"47683",1880496,470500000000,2010-12-30 15:06:08,10.9,1
"47684",1880496,470500000000,2011-02-26 10:37:41,41.3,6
"47685",1880496,470600000000,2011-04-19 15:47:18,28.2,4
"47686",1880496,470500000000,2011-04-28 15:39:10,4.3,0
"47687",1880511,230400000000,2010-10-26 15:20:14,42.4,6
"47688",1880511,230100000000,2010-12-11 10:17:29,6.3,0
"47689",1880511,230100000000,2011-01-06 16:47:44,5.9,0
"47690",1880511,230400000000,2011-04-05 14:34:47,2.2,0
"47691",1880511,230200000000,2011-08-25 16:42:26,19.5,3
"47692",1880511,230100000000,2011-12-01 15:47:26,11.8,0
"47693",1880528,340200000000,2010-10-26 15:45:48,65.66,9
"47694",1880528,340200000000,2011-05-12 12:59:40,40.04,6
"47695",1880528,340300000000,2011-10-14 17:48:07,69.73,11
"47696",1880528,340100000000,2012-01-10 18:29:08,46.11,7
"47697",1880528,340200000000,2012-03-22 17:37:52,45.79,7
"47698",1880528,340100000000,2012-05-04 16:27:58,51.14,8
"47699",1880528,340400000000,2012-11-02 15:45:54,58.23,9
"47700",1880528,340200000000,2013-10-22 18:47:03,55,9
"47701",1880548,430100000000,2010-10-26 15:59:00,40.13,5
"47702",1880548,430100000000,2011-02-18 12:00:47,14.95,2
"47703",1880548,430300000000,2011-04-27 17:44:10,27.9,9
"47704",1880548,430100000000,2011-07-18 17:07:25,46.95,15
"47705",1880548,430100000000,2011-07-19 16:43:09,35.45,11
"47706",1880548,430100000000,2011-07-30 10:35:45,7,2
"47707",1880548,430100000000,2011-08-25 11:07:56,4.5,1
"47708",1880548,430100000000,2011-08-25 11:08:29,5.9,0
"47709",1880548,430100000000,2011-09-17 10:33:37,11.95,3
"47710",1880548,430100000000,2011-09-28 10:48:32,2.25,0
"47711",1880548,430100000000,2011-10-31 15:41:58,25.85,8
"47712",1880612,260200000000,2010-10-26 16:58:20,90.74,12
"47713",1880612,260200000000,2010-12-24 11:26:03,10.75,1
"47714",1880612,260200000000,2011-02-03 18:56:26,13.5,2
"47715",1880612,260200000000,2011-02-03 18:57:25,2.5,0
"47716",1880612,260200000000,2011-03-18 18:20:36,22.94,3
"47717",1880612,260200000000,2011-04-09 16:58:42,29,4
"47718",1880612,260400000000,2011-04-23 18:32:36,5.99,0
"47719",1880612,260100000000,2011-09-02 17:11:07,24.9,4
"47720",1880640,70200065405,2010-10-26 17:26:05,107.35,15
"47721",1880648,260300000000,2010-10-26 17:26:43,88.08,12
"47722",1880671,400400000000,2010-10-26 17:43:14,73.92,10
"47723",1880671,400200000000,2011-02-11 15:42:22,6.9,1
"47724",1880671,400100000000,2011-02-17 17:34:27,19.99,3
"47725",1880671,400200000000,2011-03-14 17:00:16,8.24,1
"47726",1880671,400100000000,2011-03-17 14:37:26,24.45,4
"47727",1880671,400200000000,2011-03-25 09:25:32,153.29,43
"47728",1880671,400200000000,2011-04-01 10:41:46,14.95,2
"47729",1880671,400400000000,2011-04-23 09:54:46,14.79,2
"47730",1880671,400500000000,2011-05-13 16:04:19,6.9,1
"47731",1880671,400200000000,2012-03-07 10:12:51,50.21,8
"47732",1880671,400400000000,2012-05-14 15:54:51,38.59,8
"47733",1880671,400200000000,2012-05-31 17:28:35,11.75,3
"47734",1880671,400100000000,2013-01-09 16:04:31,9.95,1
"47735",1880671,400400000000,2013-04-17 11:36:54,67.8,13
"47736",1880671,400100000000,2013-06-19 16:30:43,50.25,14
"47737",1880671,400200000000,2013-06-29 15:15:50,10.5,1
"47738",1880671,500200000000,2013-12-24 16:44:58,20.02,3
"47739",1880684,370800000000,2010-10-26 17:57:03,119.37,17
"47740",1880684,370400000000,2011-06-29 17:29:43,56.7,13
"47741",1880684,370100000000,2011-08-08 16:58:05,17.9,2
"47742",1880684,370400000000,2011-08-20 17:52:00,11.5,1
"47743",1880727,370800000000,2010-10-26 18:23:20,79.75,11
"47744",1880727,370400000000,2010-11-05 18:07:39,67.66,9
"47745",1880739,490100000000,2010-10-26 18:40:53,124.63,17
"47746",1880739,490200000000,2011-12-20 17:46:18,35.45,5
"47747",1880739,490100000000,2012-10-10 09:39:18,21.77,3
"47748",1880803,1000200000000,2010-10-27 10:44:15,346.6,49
"47749",1880803,1000100000000,2011-04-30 17:47:23,94.2,15
"47750",1880807,260100000000,2010-10-27 10:56:57,42.92,6
"47751",1880837,200100000000,2010-10-27 11:26:00,45.66,6
"47752",1880837,200100000000,2010-11-10 18:48:32,38.1,5
"47753",1880837,290100000000,2011-02-15 18:10:41,24.95,4
"47754",1880837,200700000000,2011-03-25 15:32:40,36.29,6
"47755",1880837,200100000000,2011-12-20 12:32:59,43.22,7
"47756",1880837,200100000000,2012-03-07 09:08:06,64.9,10
"47757",1880837,200300000000,2012-05-05 11:09:01,49,8
"47758",1880837,290100000000,2012-06-01 13:44:44,71.5,11
"47759",1880837,200100000000,2012-08-24 12:12:40,69.9,11
"47760",1880837,200300000000,2012-11-03 10:39:30,113.8,18
"47761",1880837,200200000000,2012-12-02 12:21:28,54.1,9
